station,annee,mois_max_temperature,max_temperature,mois_max_temperature,min_temperature,mois_max_precipitations,max_precipitations,mois_max_precipitations,min_precipitations,jours_haute_chaleur
7222,2015,8,23.400000000000034,2,8.550000000000011,1.0,1.4,4.0,0.0,2.0
7222,2016,8,23.900000000000034,12,8.700000000000045,1.0,1.8,3.0,0.0,4.0
7222,2017,6,23.150000000000038,1,6.800000000000013,2.0,0.7,4.0,0.0,3.0
7222,2018,7,24.900000000000034,2,6.350000000000023,1.0,2.8,5.0,0.0,2.0
7222,2019,7,26.0,1,7.900000000000035,10.0,8.1,3.0,0.0,3.0
7240,1996,7,23.890000000000054,12,3.2000000000000446,,,,,0.0
7240,1997,8,26.600000000000023,1,2.1000000000000227,,,,,0.0
7240,1998,8,24.200000000000017,12,5.800000000000011,,,,,4.0
7240,1999,7,23.390000000000054,12,6.890000000000043,,,,,0.0
7240,2000,8,23.800000000000008,1,5.7000000000000455,,,,,1.0
7240,2001,8,22.800000000000008,12,3.2000000000000446,,,,,1.0
7240,2002,8,21.400000000000034,1,8.700000000000045,,,,,0.0
7240,2003,8,27.800000000000008,1,4.100000000000024,,,,,13.0
7240,2004,7,22.300000000000008,12,5.100000000000024,,,,,2.0
7240,2005,6,23.50000000000003,12,4.7000000000000455,,,,,5.0
7240,2006,7,28.200000000000053,1,4.400000000000034,,,,,5.0
7240,2007,7,20.600000000000023,12,4.7000000000000455,,,,,0.0
7240,2008,7,22.700000000000053,12,4.700000000000018,,,,,0.0
7240,2009,8,24.600000000000023,1,3.5,,,,,1.0
7240,2010,7,24.0,12,2.300000000000012,,,,,0.0
7240,2011,8,21.600000000000023,1,4.600000000000024,,,,,1.0
7240,2012,8,23.600000000000026,2,5.300000000000012,,,,,1.0
7240,2013,7,25.5,2,4.900000000000034,,,,,2.0
7240,2014,7,23.400000000000034,12,6.5,12.0,0.0,12.0,0.0,0.0
7240,2015,8,24.5,2,6.200000000000018,1.0,0.6,2.0,0.0,3.0
7240,2016,8,24.800000000000008,12,7.5,1.0,0.6,3.0,0.0,4.0
7240,2017,6,23.650000000000006,1,4.100000000000024,12.0,0.6,1.0,0.0,5.0
7240,2018,7,25.950000000000017,2,3.55000000000004,3.0,1.8,4.0,0.0,4.0
7240,2019,7,25.700000000000053,1,5.600000000000024,10.0,5.1,1.0,0.0,9.0
7255,1996,7,24.100000000000023,2,5.0,,,,,0.0
7255,1997,8,27.5,1,1.3900000000000432,,,,,3.0
7255,1998,8,24.300000000000008,11,6.045000000000044,,,,,5.0
7255,1999,7,24.5,2,6.2000000000000455,,,,,1.0
7255,2000,8,24.300000000000008,1,5.0,,,,,0.0
7255,2001,8,23.200000000000053,12,1.3000000000000114,,,,,1.0
7255,2002,6,23.00000000000003,1,6.800000000000013,,,,,2.0
7255,2003,8,28.300000000000008,1,4.5,,,,,15.0
7255,2004,7,23.0,12,4.7000000000000455,,,,,0.0
7255,2005,6,23.25,2,3.8500000000000227,,,,,5.0
7255,2006,7,29.600000000000023,2,4.050000000000011,,,,,7.0
7255,2007,6,20.900000000000034,12,5.400000000000035,,,,,0.0
7255,2008,7,22.900000000000034,12,4.400000000000034,,,,,0.0
7255,2009,8,25.700000000000053,1,4.0,,,,,4.0
7255,2010,7,24.700000000000053,1,1.1000000000000227,,,,,1.0
7255,2011,8,22.900000000000034,1,4.800000000000011,,,,,3.0
7255,2012,8,25.100000000000023,2,4.7000000000000455,,,,,4.0
7255,2013,7,26.600000000000023,2,3.5,,,,,4.0
7255,2014,6,22.900000000000038,12,6.5,12.0,0.1,12.0,0.1,1.0
7255,2015,7,25.100000000000023,1,5.100000000000024,1.0,0.6,4.0,0.0,7.0
7255,2016,8,24.200000000000053,12,6.300000000000013,4.0,0.9,7.0,0.0,5.0
7255,2017,6,24.350000000000023,1,2.5,12.0,0.8,1.0,0.0,6.0
7255,2018,7,27.600000000000023,2,3.5500000000000114,1.0,2.6,5.0,0.0,6.0
7255,2019,8,26.700000000000053,1,4.7000000000000455,10.0,5.9,2.0,0.0,12.0
7280,1996,7,24.200000000000053,1,2.5,,,,,0.0
7280,1997,8,28.200000000000053,1,0.10000000000002274,,,,,0.0
7280,1998,8,24.700000000000053,12,2.800000000000012,,,,,5.0
7280,1999,7,24.5,2,4.345000000000027,,,,,0.0
7280,2000,8,24.900000000000034,1,3.8900000000000423,,,,,0.0
7280,2001,8,24.300000000000008,12,2.300000000000012,,,,,0.0
7280,2002,6,24.650000000000038,1,1.9000000000000343,,,,,1.0
7280,2003,8,29.400000000000034,1,3.2000000000000446,,,,,16.0
7280,2004,7,22.900000000000034,12,1.3000000000000114,,,,,0.0
7280,2005,6,23.300000000000008,2,1.5000000000000284,,,,,3.0
7280,2006,7,30.300000000000008,1,0.8000000000000114,,,,,3.0
7280,2007,7,22.5,12,2.200000000000045,,,,,0.0
7280,2008,7,24.00000000000003,12,3.400000000000034,,,,,0.0
7280,2009,8,24.75000000000003,1,0.5,,,,,2.0
7280,2010,7,26.050000000000043,1,0.5,,,,,1.0
7280,2011,9,22.50000000000003,1,2.900000000000034,,,,,2.0
7280,2012,8,24.900000000000034,2,3.7000000000000455,,,,,1.0
7280,2013,7,26.900000000000034,2,2.6500000000000057,,,,,2.0
7280,2014,6,24.300000000000043,12,5.600000000000024,12.0,0.2,12.0,0.2,2.0
7280,2015,7,28.700000000000053,1,3.900000000000034,1.0,0.4,2.0,0.0,11.0
7280,2016,7,25.5,12,3.400000000000034,1.0,0.4,3.0,0.0,1.0
7280,2017,8,26.200000000000053,1,0.5,12.0,1.4,1.0,0.0,6.0
7280,2018,7,28.100000000000023,2,3.300000000000012,3.0,1.8,2.0,0.0,8.0
7280,2019,7,27.200000000000053,1,3.900000000000034,1.0,0.2,2.0,0.0,9.0
7299,1996,7,22.300000000000008,1,1.8000000000000114,,,,,0.0
7299,1997,8,27.0,1,0.3900000000000432,,,,,0.0
7299,1998,7,22.890000000000054,12,2.800000000000012,,,,,3.0
7299,1999,7,24.200000000000053,2,2.6000000000000223,,,,,0.0
7299,2000,8,24.890000000000054,1,3.495000000000033,,,,,0.0
7299,2001,8,24.600000000000023,12,1.4000000000000057,,,,,2.0
7299,2002,6,23.650000000000006,1,2.200000000000045,,,,,2.0
7299,2003,8,28.600000000000023,2,1.7500000000000284,,,,,15.0
7299,2004,8,23.200000000000053,12,2.7000000000000446,,,,,0.0
7299,2005,6,23.350000000000023,12,2.1000000000000227,,,,,3.0
7299,2006,7,28.800000000000008,1,0.4000000000000341,,,,,4.0
7299,2007,6,23.50000000000003,12,3.1000000000000227,,,,,0.0
7299,2008,7,23.700000000000017,12,2.300000000000012,,,,,0.0
7299,2009,8,25.5,1,0.7000000000000455,,,,,1.0
7299,2010,7,26.900000000000006,1,0.30000000000001137,,,,,7.0
7299,2011,8,24.900000000000034,1,2.900000000000034,,,,,4.0
7299,2012,8,25.0,2,2.900000000000034,,,,,4.0
7299,2013,7,26.300000000000008,2,1.650000000000034,,,,,5.0
7299,2014,6,23.5,12,5.5,12.0,0.4,12.0,0.4,2.0
7299,2015,7,27.800000000000008,2,3.2500000000000284,1.0,0.30000000000000004,2.0,0.0,12.0
7299,2016,7,25.400000000000038,12,4.100000000000024,1.0,1.1,7.0,0.0,3.0
7299,2017,8,26.950000000000017,1,0.10000000000002274,7.0,0.8,1.0,0.0,6.0
7299,2018,7,28.200000000000053,2,2.3500000000000227,1.0,1.1,2.0,0.0,10.0
7299,2019,7,26.900000000000034,1,3.7000000000000455,5.0,0.2,1.0,0.0,9.0
7314,1996,7,20.55000000000001,2,8.600000000000023,,,,,0.0
7314,1997,8,22.600000000000023,1,5.600000000000024,,,,,0.0
7314,1998,8,20.495000000000033,12,9.890000000000043,,,,,0.0
7314,1999,7,22.390000000000047,2,9.445000000000022,,,,,0.0
7314,2000,8,21.20000000000005,1,7.345000000000028,,,,,1.0
7314,2001,8,21.700000000000053,12,6.0,,,,,0.0
7314,2002,8,19.600000000000023,1,9.900000000000034,,,,,0.0
7314,2003,8,24.900000000000034,1,7.5,,,,,1.0
7314,2004,8,21.20000000000005,2,8.250000000000028,,,,,0.0
7314,2005,7,21.20000000000005,12,7.100000000000023,,,,,0.0
7314,2006,7,23.25000000000003,2,5.750000000000029,,,,,0.0
7314,2007,8,19.900000000000034,12,6.950000000000018,,,,,0.0
7314,2008,8,20.100000000000023,12,7.7000000000000455,,,,,0.0
7314,2009,8,21.700000000000053,1,6.900000000000035,,,,,0.0
7314,2010,7,20.5,12,5.600000000000024,,,,,0.0
7314,2011,8,20.70000000000005,1,6.7000000000000455,,,,,0.0
7314,2012,8,22.0,2,6.2000000000000455,,,,,1.0
7314,2013,7,23.600000000000023,2,7.8500000000000245,,,,,0.0
7314,2014,9,22.350000000000023,12,10.100000000000025,12.0,0.2,12.0,0.2,0.0
7314,2015,7,21.0,2,8.050000000000011,1.0,0.8,4.0,0.0,0.0
7314,2016,8,21.400000000000034,3,10.300000000000011,1.0,2.4000000000000004,3.0,0.0,0.0
7314,2017,6,21.20000000000005,1,7.0,5.0,2.1,1.0,0.0,0.0
7314,2018,7,22.400000000000034,2,7.55000000000004,3.0,3.3499999999999996,4.0,0.0,0.0
7314,2019,7,22.800000000000008,1,8.200000000000045,10.0,3.0,1.0,0.0,1.0
7335,1996,7,23.390000000000054,2,5.5,,,,,1.0
7335,1997,8,27.300000000000008,1,2.8900000000000428,,,,,2.0
7335,1998,8,24.390000000000054,12,7.300000000000013,,,,,4.0
7335,1999,7,24.800000000000008,12,7.75,,,,,1.0
7335,2000,8,24.100000000000023,1,5.7000000000000455,,,,,1.0
7335,2001,8,23.800000000000008,12,2.6000000000000227,,,,,2.0
7335,2002,7,21.800000000000008,1,10.5,,,,,0.0
7335,2003,8,28.5,1,5.600000000000024,,,,,12.0
7335,2004,7,22.900000000000034,12,4.800000000000012,,,,,0.0
7335,2005,7,23.800000000000008,12,4.800000000000012,,,,,3.0
7335,2006,7,28.300000000000008,2,5.200000000000018,,,,,6.0
7335,2007,7,20.70000000000005,12,6.800000000000013,,,,,0.0
7335,2008,7,22.0,12,5.7000000000000455,,,,,0.0
7335,2009,8,25.400000000000034,1,4.400000000000034,,,,,2.0
7335,2010,7,24.400000000000034,1,2.7000000000000446,,,,,0.0
7335,2011,8,22.5,1,5.100000000000024,,,,,1.0
7335,2012,8,25.0,2,5.100000000000024,,,,,4.0
7335,2013,7,26.100000000000023,2,5.80000000000004,,,,,2.0
7335,2014,7,23.900000000000034,12,7.0,12.0,0.6,12.0,0.6,0.0
7335,2015,7,24.400000000000034,1,6.100000000000023,3.0,0.2,1.0,0.0,3.0
7335,2016,8,25.400000000000034,12,6.900000000000035,1.0,0.5,3.0,0.0,5.0
7335,2017,6,24.700000000000053,1,3.900000000000034,9.0,0.30000000000000004,1.0,0.0,7.0
7335,2018,7,26.800000000000008,2,4.300000000000011,3.0,1.4,6.0,0.0,4.0
7335,2019,7,25.900000000000034,1,6.100000000000023,10.0,2.2,2.0,0.0,11.0
7434,1996,7,22.390000000000047,2,5.100000000000024,,,,,0.0
7434,1997,8,26.0,12,7.2000000000000455,,,,,0.0
7434,1998,8,23.300000000000008,11,6.295000000000044,,,,,3.0
7434,1999,7,22.600000000000023,2,5.0,,,,,0.0
7434,2000,6,22.390000000000047,1,4.945000000000022,,,,,1.0
7434,2001,8,21.30000000000001,12,2.1000000000000227,,,,,0.0
7434,2002,6,21.650000000000038,1,7.7000000000000455,,,,,0.0
7434,2003,8,26.5,1,4.2000000000000455,,,,,12.0
7434,2004,6,21.55000000000001,12,5.7000000000000455,,,,,0.0
7434,2005,7,21.400000000000034,2,2.550000000000012,,,,,0.0
7434,2006,7,27.300000000000008,2,4.050000000000011,,,,,3.0
7434,2007,4,19.30000000000004,12,6.900000000000035,,,,,0.0
7434,2008,7,21.30000000000001,12,4.300000000000011,,,,,0.0
7434,2009,8,23.600000000000023,1,4.2000000000000455,,,,,1.0
7434,2010,7,22.800000000000008,1,1.4000000000000343,,,,,0.0
7434,2011,8,22.100000000000023,1,4.400000000000034,,,,,1.0
7434,2012,8,23.300000000000008,2,2.200000000000045,,,,,2.0
7434,2013,7,26.5,1,3.400000000000034,,,,,0.0
7434,2014,7,21.600000000000023,12,5.25,12.0,0.2,12.0,0.2,0.0
7434,2015,8,24.100000000000023,1,4.600000000000024,3.0,1.2,2.0,0.0,3.0
7434,2016,8,23.600000000000023,1,6.5,1.0,2.8,7.0,0.0,1.0
7434,2017,6,22.650000000000006,12,4.5,12.0,1.2,1.0,0.0,2.0
7434,2018,7,25.0,2,2.450000000000017,1.0,5.0,4.0,0.0,0.0
7434,2019,7,24.400000000000034,1,3.8000000000000114,10.0,15.5,2.0,0.0,6.0
7460,1996,7,23.890000000000054,2,4.800000000000012,,,,,0.0
7460,1997,8,28.800000000000008,1,2.800000000000012,,,,,2.0
7460,1998,7,24.5,11,6.650000000000034,,,,,8.0
7460,1999,8,24.100000000000023,2,5.140000000000043,,,,,1.0
7460,2000,8,24.300000000000008,1,4.0,,,,,2.0
7460,2001,8,25.0,12,2.900000000000034,,,,,5.0
7460,2002,6,24.150000000000038,1,8.300000000000011,,,,,2.0
7460,2003,8,28.900000000000034,1,5.7000000000000455,,,,,20.0
7460,2004,7,23.700000000000053,12,5.800000000000013,,,,,1.0
7460,2005,7,24.900000000000034,2,1.5500000000000116,,,,,8.0
7460,2006,7,28.900000000000034,2,3.9500000000000175,,,,,3.0
7460,2007,6,21.800000000000008,12,7.100000000000023,,,,,0.0
7460,2008,7,23.700000000000053,12,4.000000000000028,,,,,0.0
7460,2009,8,24.700000000000053,1,5.0,,,,,3.0
7460,2010,7,26.0,1,2.1000000000000227,,,,,2.0
7460,2011,9,23.700000000000017,1,4.2000000000000455,,,,,5.0
7460,2012,8,25.0,2,2.800000000000012,,,,,8.0
7460,2013,7,26.900000000000034,2,3.3500000000000227,,,,,5.0
7460,2014,7,22.700000000000053,12,6.600000000000023,12.0,0.2,12.0,0.2,2.0
7460,2015,7,28.100000000000023,2,6.100000000000024,1.0,0.0,1.0,0.0,15.0
7460,2016,7,25.100000000000023,12,7.0,4.0,0.8,2.0,0.0,6.0
7460,2017,8,25.900000000000034,1,2.1000000000000227,9.0,0.6,1.0,0.0,6.0
7460,2018,8,27.200000000000053,2,2.400000000000034,5.0,0.30000000000000004,3.0,0.0,4.0
7460,2019,7,27.450000000000017,1,4.5,4.0,0.2,1.0,0.0,14.0
7471,1996,7,22.390000000000047,2,2.3900000000000428,,,,,0.0
7471,1997,8,25.0,1,3.3900000000000428,,,,,0.0
7471,1998,7,23.200000000000053,1,4.650000000000034,,,,,1.0
7471,1999,7,23.200000000000053,2,3.4000000000000057,,,,,0.0
7471,2000,8,24.300000000000008,1,1.3450000000000273,,,,,1.0
7471,2001,7,23.00000000000003,12,-0.6999999999999886,,,,,0.0
7471,2002,6,23.30000000000001,1,5.600000000000024,,,,,0.0
7471,2003,8,26.200000000000053,2,1.950000000000017,,,,,12.0
7471,2004,7,23.0,1,2.400000000000034,,,,,0.0
7471,2005,6,22.400000000000006,12,-0.5999999999999659,,,,,0.0
7471,2006,7,26.400000000000034,2,1.0500000000000114,,,,,0.0
7471,2007,7,19.30000000000001,12,4.300000000000011,,,,,0.0
7471,2008,7,21.700000000000053,12,1.1000000000000227,,,,,0.0
7471,2009,8,25.0,1,2.7000000000000446,,,,,1.0
7471,2010,7,23.400000000000034,1,-0.3999999999999773,,,,,1.0
7471,2011,8,22.200000000000053,1,1.9000000000000343,,,,,0.0
7471,2012,8,23.800000000000008,2,1.2000000000000457,,,,,1.0
7471,2013,7,25.05000000000001,2,0.30000000000001137,,,,,0.0
7471,2014,7,20.30000000000001,12,3.6000000000000227,12.0,0.0,12.0,0.0,0.0
7471,2015,7,26.400000000000034,1,2.400000000000034,1.0,0.0,1.0,0.0,7.0
7471,2016,8,23.600000000000023,1,5.900000000000035,1.0,0.6,3.0,0.0,1.0
7471,2017,8,25.400000000000034,1,0.20000000000004547,5.0,0.2,1.0,0.0,0.0
7471,2018,7,25.300000000000008,2,0.5500000000000114,5.0,0.8,1.0,0.0,0.0
7471,2019,7,25.300000000000008,1,1.1000000000000227,5.0,0.2,1.0,0.0,8.0
7481,1996,7,23.700000000000053,2,3.2000000000000446,,,,,0.0
7481,1997,8,28.600000000000023,1,0.20000000000004547,,,,,0.0
7481,1998,7,24.800000000000008,12,2.800000000000012,,,,,5.0
7481,1999,7,25.69500000000003,2,4.100000000000024,,,,,2.0
7481,2000,8,26.600000000000023,1,4.5,,,,,3.0
7481,2001,7,25.850000000000023,12,0.8000000000000398,,,,,1.0
7481,2002,6,24.700000000000053,1,5.2000000000000455,,,,,0.0
7481,2003,8,30.100000000000023,2,3.0,,,,,23.0
7481,2004,7,25.400000000000034,12,1.9000000000000343,,,,,3.0
7481,2005,6,25.00000000000003,2,2.200000000000045,,,,,7.0
7481,2006,7,29.5,1,2.900000000000034,,,,,8.0
7481,2007,7,23.450000000000017,12,3.2000000000000446,,,,,0.0
7481,2008,7,24.900000000000034,12,3.400000000000034,,,,,0.0
7481,2009,8,26.0,1,2.7000000000000446,,,,,6.0
7481,2010,7,26.600000000000023,1,1.0,,,,,5.0
7481,2011,8,26.100000000000023,1,3.5,,,,,4.0
7481,2012,8,26.300000000000008,2,2.300000000000012,,,,,4.0
7481,2013,7,26.800000000000008,2,1.80000000000004,,,,,4.0
7481,2014,6,24.850000000000023,12,5.800000000000013,12.0,0.0,12.0,0.0,2.0
7481,2015,7,29.600000000000023,1,4.5,3.0,0.1,1.0,0.0,12.0
7481,2016,8,26.0,12,4.0,1.0,0.8,3.0,0.0,2.0
7481,2017,8,28.100000000000023,1,0.5,5.0,0.2,1.0,0.0,8.0
7481,2018,7,28.5,2,3.9000000000000057,11.0,0.6,2.0,0.0,6.0
7481,2019,8,27.400000000000034,1,3.7000000000000455,5.0,0.2,1.0,0.0,12.0
7510,1996,6,24.350000000000026,2,8.550000000000011,,,,,2.0
7510,1997,8,28.200000000000053,1,8.0,,,,,5.0
7510,1998,8,26.300000000000008,12,8.600000000000023,,,,,7.0
7510,1999,7,25.700000000000053,2,9.345000000000027,,,,,3.0
7510,2000,8,26.300000000000008,1,7.300000000000013,,,,,1.0
7510,2001,8,24.200000000000053,12,5.900000000000035,,,,,6.0
7510,2002,8,22.900000000000034,1,10.200000000000044,,,,,2.0
7510,2003,8,30.0,1,7.600000000000023,,,,,18.0
7510,2004,6,25.80000000000001,12,7.800000000000013,,,,,4.0
7510,2005,8,25.400000000000034,12,6.400000000000035,,,,,5.0
7510,2006,7,28.400000000000034,2,7.400000000000007,,,,,8.0
7510,2007,8,22.800000000000008,12,7.900000000000035,,,,,2.0
7510,2008,7,24.300000000000008,12,7.400000000000035,,,,,1.0
7510,2009,8,26.0,1,7.350000000000023,,,,,3.0
7510,2010,7,26.400000000000034,12,5.400000000000035,,,,,3.0
7510,2011,8,24.900000000000034,1,7.800000000000013,,,,,4.0
7510,2012,8,24.800000000000008,2,6.400000000000035,,,,,9.0
7510,2013,7,29.200000000000053,1,8.0,,,,,3.0
7510,2014,9,24.800000000000008,12,9.100000000000025,12.0,0.30000000000000004,12.0,0.30000000000000004,1.0
7510,2015,7,26.5,1,8.5,1.0,0.7,4.0,0.0,3.0
7510,2016,8,27.100000000000023,12,10.100000000000025,2.0,2.8,5.0,0.0,9.0
7510,2017,6,25.150000000000038,1,6.900000000000035,12.0,1.4,1.0,0.0,8.0
7510,2018,7,27.5,2,7.150000000000007,3.0,3.0,6.0,0.0,8.0
7510,2019,7,28.0,1,8.100000000000023,10.0,0.6,2.0,0.0,7.0
7535,1996,7,25.300000000000008,2,6.390000000000043,,,,,1.0
7535,1997,8,27.700000000000053,1,8.600000000000023,,,,,4.0
7535,1998,8,26.600000000000023,12,6.600000000000023,,,,,7.0
7535,1999,8,25.300000000000008,2,6.400000000000034,,,,,3.0
7535,2000,8,26.100000000000023,1,6.600000000000023,,,,,3.0
7535,2001,8,24.200000000000053,12,4.600000000000024,,,,,8.0
7535,2002,6,23.800000000000043,1,9.400000000000034,,,,,3.0
7535,2003,8,33.600000000000016,2,5.80000000000004,,,,,23.0
7535,2004,6,25.050000000000043,12,6.5,,,,,4.0
7535,2005,7,24.900000000000034,12,3.7000000000000455,,,,,7.0
7535,2006,7,29.450000000000053,2,5.8500000000000245,,,,,9.0
7535,2007,8,22.400000000000034,12,7.300000000000013,,,,,3.0
7535,2008,7,23.900000000000034,12,6.400000000000035,,,,,3.0
7535,2009,8,26.700000000000053,1,6.2000000000000455,,,,,6.0
7535,2010,7,25.400000000000034,1,4.300000000000011,,,,,2.0
7535,2011,8,25.100000000000023,1,7.800000000000013,,,,,5.0
7535,2012,8,27.600000000000023,2,4.0,,,,,12.0
7535,2013,7,28.700000000000053,1,5.0,,,,,7.0
7535,2014,9,24.200000000000017,12,6.900000000000035,12.0,0.0,12.0,0.0,1.0
7535,2015,7,27.100000000000023,1,6.300000000000013,3.0,0.5,2.0,0.0,7.0
7535,2016,8,26.100000000000023,12,8.600000000000023,1.0,1.8,5.0,0.0,9.0
7535,2017,8,26.100000000000023,1,4.900000000000034,12.0,1.0,1.0,0.0,6.0
7535,2018,7,27.700000000000053,2,4.950000000000017,1.0,2.0,4.0,0.0,6.0
7535,2019,7,27.350000000000023,1,4.600000000000024,1.0,0.2,10.0,-0.1,12.0
7558,1996,7,23.390000000000054,2,1.8900000000000432,,,,,0.0
7558,1997,8,25.5,12,6.150000000000034,,,,,0.0
7558,1998,8,23.700000000000053,12,5.300000000000012,,,,,2.0
7558,1999,7,23.890000000000054,2,3.500000000000028,,,,,0.0
7558,2000,8,25.100000000000023,1,4.100000000000024,,,,,1.0
7558,2001,8,22.900000000000034,1,4.800000000000012,,,,,0.0
7558,2002,6,24.950000000000017,1,6.100000000000023,,,,,0.0
7558,2003,8,29.400000000000034,2,2.900000000000034,,,,,16.0
7558,2004,7,23.5,1,4.5,,,,,2.0
7558,2005,6,24.5,2,1.7000000000000457,,,,,2.0
7558,2006,7,28.900000000000034,2,3.5000000000000284,,,,,2.0
7558,2007,8,22.300000000000008,12,6.0,,,,,0.0
7558,2008,7,23.300000000000008,12,4.300000000000011,,,,,0.0
7558,2009,8,26.300000000000008,12,4.400000000000034,,,,,3.0
7558,2010,7,26.600000000000023,1,2.300000000000012,,,,,2.0
7558,2011,8,24.300000000000008,1,3.6000000000000227,,,,,2.0
7558,2012,8,26.80000000000001,2,2.0,,,,,1.0
7558,2013,7,26.200000000000017,2,2.1000000000000227,,,,,0.0
7558,2014,6,22.600000000000023,12,4.2000000000000455,12.0,0.0,12.0,0.0,0.0
7558,2015,7,27.900000000000034,1,4.400000000000034,1.0,0.0,1.0,0.0,4.0
7558,2016,8,25.600000000000023,2,6.300000000000013,1.0,0.8,3.0,0.0,0.0
7558,2017,8,27.100000000000023,1,2.0,9.0,0.2,1.0,0.0,2.0
7558,2018,7,26.300000000000008,2,2.450000000000017,3.0,1.8,2.0,0.0,1.0
7558,2019,7,26.5,1,2.200000000000045,4.0,0.4,1.0,0.0,6.0
7577,1996,7,26.800000000000008,2,5.890000000000043,,,,,0.0
7577,1997,8,28.890000000000054,1,4.300000000000011,,,,,2.0
7577,1998,8,27.890000000000054,12,6.2000000000000455,,,,,6.0
7577,1999,7,28.800000000000008,1,7.5,,,,,4.0
7577,2000,8,29.100000000000023,1,6.7000000000000455,,,,,4.0
7577,2001,8,28.800000000000008,12,5.300000000000012,,,,,6.0
7577,2002,6,26.900000000000034,1,7.800000000000013,,,,,1.0
7577,2003,8,32.30000000000001,1,6.2000000000000455,,,,,34.0
7577,2004,7,28.300000000000008,12,6.100000000000023,,,,,6.0
7577,2005,7,27.900000000000034,12,4.800000000000012,,,,,12.0
7577,2006,7,31.400000000000034,1,4.800000000000012,,,,,12.0
7577,2007,7,26.5,12,6.900000000000035,,,,,1.0
7577,2008,7,25.900000000000034,12,5.350000000000024,,,,,0.0
7577,2009,8,29.700000000000053,1,5.100000000000024,,,,,17.0
7577,2010,7,29.5,1,3.7000000000000455,,,,,12.0
7577,2011,8,27.5,1,5.300000000000012,,,,,8.0
7577,2012,8,29.300000000000008,2,5.900000000000035,,,,,8.0
7577,2013,7,29.100000000000023,2,5.05000000000004,,,,,6.0
7577,2014,6,27.300000000000043,12,7.800000000000013,12.0,0.0,12.0,0.0,2.0
7577,2015,7,31.5,2,7.000000000000028,1.0,0.0,1.0,0.0,20.0
7577,2016,8,28.5,12,7.7000000000000455,1.0,0.0,1.0,0.0,6.0
7577,2017,8,29.700000000000053,1,3.900000000000034,1.0,0.0,1.0,0.0,13.0
7577,2018,7,30.0,2,6.200000000000017,11.0,1.5,1.0,0.0,16.0
7577,2019,8,30.400000000000034,1,6.800000000000013,1.0,0.0,1.0,0.0,23.0
7591,1996,7,24.100000000000023,2,4.5,,,,,0.0
7591,1997,8,26.390000000000054,12,4.890000000000043,,,,,0.0
7591,1998,8,26.890000000000054,1,4.5,,,,,3.0
7591,1999,8,26.0,2,2.9000000000000337,,,,,1.0
7591,2000,8,26.700000000000053,1,4.345000000000027,,,,,2.0
7591,2001,8,27.700000000000053,1,5.300000000000012,,,,,3.0
7591,2002,6,26.400000000000006,1,5.600000000000024,,,,,1.0
7591,2003,8,30.5,1,4.400000000000034,,,,,18.0
7591,2004,7,27.300000000000008,1,3.1000000000000227,,,,,3.0
7591,2005,7,25.700000000000053,12,2.400000000000034,,,,,2.0
7591,2006,7,29.600000000000026,1,3.7000000000000455,,,,,3.0
7591,2007,7,26.800000000000008,1,6.300000000000013,,,,,3.0
7591,2008,7,25.850000000000026,12,4.100000000000024,,,,,0.0
7591,2009,8,29.0,12,4.2000000000000455,,,,,2.0
7591,2010,7,28.350000000000026,1,1.6500000000000343,,,,,1.0
7591,2011,8,26.5,1,4.7000000000000455,,,,,3.0
7591,2012,8,29.800000000000008,12,4.100000000000023,,,,,9.0
7591,2013,7,27.400000000000034,2,4.550000000000011,,,,,2.0
7591,2014,6,24.200000000000053,2,5.700000000000017,12.0,0.0,12.0,0.0,1.0
7591,2015,7,31.00000000000003,1,5.2000000000000455,9.0,0.1,1.0,0.0,13.0
7591,2016,8,27.600000000000023,1,4.400000000000034,10.0,0.1,1.0,0.0,0.0
7591,2017,8,27.900000000000034,12,2.5,1.0,0.0,1.0,0.0,9.0
7591,2018,7,28.700000000000053,2,4.450000000000017,3.0,0.7,1.0,0.0,1.0
7591,2019,8,28.900000000000034,1,3.5,1.0,0.0,1.0,0.0,13.0
7607,1996,7,24.5,2,7.890000000000043,,,,,1.0
